Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
203,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
204,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
205,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
206,32.0,CartPole-v1,100000.0,0.0001,0.99,5,1
207,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
208,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
209,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
210,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
211,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
212,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
213,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
214,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
215,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
216,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
217,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
218,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
219,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
220,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
221,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
222,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
223,8.0,CartPole-v1,100000.0,0.0001,0.99,5,1
224,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
225,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
226,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
227,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
228,33.0,CartPole-v1,100000.0,0.0001,0.99,5,1
229,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
230,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
231,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
232,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
233,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
234,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
235,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
236,22.0,CartPole-v1,100000.0,0.0001,0.99,5,1
237,24.0,CartPole-v1,100000.0,0.0001,0.99,5,1
238,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
239,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
240,22.0,CartPole-v1,100000.0,0.0001,0.99,5,1
241,55.0,CartPole-v1,100000.0,0.0001,0.99,5,1
242,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
243,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
244,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
245,26.0,CartPole-v1,100000.0,0.0001,0.99,5,1
246,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
247,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
248,33.0,CartPole-v1,100000.0,0.0001,0.99,5,1
249,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
250,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
251,45.0,CartPole-v1,100000.0,0.0001,0.99,5,1
252,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
253,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
254,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
255,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
256,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
257,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
258,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
259,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
260,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
261,30.0,CartPole-v1,100000.0,0.0001,0.99,5,1
262,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
263,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
264,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
265,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
266,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
267,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
268,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
269,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
270,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
271,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
272,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
273,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
274,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
275,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
276,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
277,22.0,CartPole-v1,100000.0,0.0001,0.99,5,1
278,36.0,CartPole-v1,100000.0,0.0001,0.99,5,1
279,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
280,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
281,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
282,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
283,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
284,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
285,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
286,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
287,26.0,CartPole-v1,100000.0,0.0001,0.99,5,1
288,77.0,CartPole-v1,100000.0,0.0001,0.99,5,1
289,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
290,28.0,CartPole-v1,100000.0,0.0001,0.99,5,1
291,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
292,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
293,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
294,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
295,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
296,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
297,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
298,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
299,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
300,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
301,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
302,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
303,24.0,CartPole-v1,100000.0,0.0001,0.99,5,1
304,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
305,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
306,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
307,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
308,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
309,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
310,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
311,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
312,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
313,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
314,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
315,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
316,42.0,CartPole-v1,100000.0,0.0001,0.99,5,1
317,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
318,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
319,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
320,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
321,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
322,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
323,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
324,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
325,52.0,CartPole-v1,100000.0,0.0001,0.99,5,1
326,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
327,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
328,34.0,CartPole-v1,100000.0,0.0001,0.99,5,1
329,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
330,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
331,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
332,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
333,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
334,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
335,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
336,8.0,CartPole-v1,100000.0,0.0001,0.99,5,1
337,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
338,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
339,8.0,CartPole-v1,100000.0,0.0001,0.99,5,1
340,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
341,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
342,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
343,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
344,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
345,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
346,34.0,CartPole-v1,100000.0,0.0001,0.99,5,1
347,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
348,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
349,21.0,CartPole-v1,100000.0,0.0001,0.99,5,1
350,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
351,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
352,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
353,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
354,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
355,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
356,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
357,31.0,CartPole-v1,100000.0,0.0001,0.99,5,1
358,26.0,CartPole-v1,100000.0,0.0001,0.99,5,1
359,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
360,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
361,28.0,CartPole-v1,100000.0,0.0001,0.99,5,1
362,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
363,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
364,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
365,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
366,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
367,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
368,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
369,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
370,24.0,CartPole-v1,100000.0,0.0001,0.99,5,1
371,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
372,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
373,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
374,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
375,25.0,CartPole-v1,100000.0,0.0001,0.99,5,1
376,52.0,CartPole-v1,100000.0,0.0001,0.99,5,1
377,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
378,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
379,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
380,44.0,CartPole-v1,100000.0,0.0001,0.99,5,1
381,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
382,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
383,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
384,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
385,30.0,CartPole-v1,100000.0,0.0001,0.99,5,1
386,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
387,13.0,CartPole-v1,100000.0,0.0001,0.99,5,1
388,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
389,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
390,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
391,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
392,19.0,CartPole-v1,100000.0,0.0001,0.99,5,1
393,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
394,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
395,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
396,20.0,CartPole-v1,100000.0,0.0001,0.99,5,1
397,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
398,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
399,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
400,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
401,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
402,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
403,33.0,CartPole-v1,100000.0,0.0001,0.99,5,1
404,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
405,50.0,CartPole-v1,100000.0,0.0001,0.99,5,1
406,9.0,CartPole-v1,100000.0,0.0001,0.99,5,1
407,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
408,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
409,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
410,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
411,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
412,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
413,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
414,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
415,44.0,CartPole-v1,100000.0,0.0001,0.99,5,1
416,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
417,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
418,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
419,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
420,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
421,16.0,CartPole-v1,100000.0,0.0001,0.99,5,1
422,14.0,CartPole-v1,100000.0,0.0001,0.99,5,1
423,12.0,CartPole-v1,100000.0,0.0001,0.99,5,1
424,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
425,50.0,CartPole-v1,100000.0,0.0001,0.99,5,1
426,10.0,CartPole-v1,100000.0,0.0001,0.99,5,1
427,33.0,CartPole-v1,100000.0,0.0001,0.99,5,1
428,17.0,CartPole-v1,100000.0,0.0001,0.99,5,1
429,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
430,18.0,CartPole-v1,100000.0,0.0001,0.99,5,1
431,28.0,CartPole-v1,100000.0,0.0001,0.99,5,1
432,11.0,CartPole-v1,100000.0,0.0001,0.99,5,1
433,23.0,CartPole-v1,100000.0,0.0001,0.99,5,1
434,15.0,CartPole-v1,100000.0,0.0001,0.99,5,1
